Price,Close,High,Low,Open,Volume
Ticker,JSWCEMENT.NS,JSWCEMENT.NS,JSWCEMENT.NS,JSWCEMENT.NS,JSWCEMENT.NS
Date,,,,,
2025-08-14,146.07000732421875,154.77000427246094,145.0500030517578,153.5,105274421
2025-08-18,150.02000427246094,151.67999267578125,143.9499969482422,148.0,39208337
2025-08-19,156.5500030517578,158.1999969482422,148.1199951171875,150.0,47572618
2025-08-20,153.8300018310547,159.0,153.25,157.0,14505613
2025-08-21,153.97999572753906,156.6999969482422,151.77000427246094,154.0,10842093
2025-08-22,153.1199951171875,156.75,152.75999450683594,153.97000122070312,8536051
2025-08-25,153.47999572753906,155.39999389648438,152.9199981689453,153.88999938964844,5125690
2025-08-26,150.49000549316406,156.74000549316406,150.0500030517578,153.47999572753906,7846500
2025-08-28,148.22999572753906,151.5500030517578,147.05999755859375,150.3000030517578,8347289
2025-08-29,148.42999267578125,151.8000030517578,147.80999755859375,148.39999389648438,4448815
2025-09-01,151.75999450683594,152.8000030517578,147.97000122070312,148.89999389648438,6096458
2025-09-02,153.72999572753906,154.8000030517578,152.32000732421875,152.67999267578125,5730595
2025-09-03,159.1699981689453,159.92999267578125,153.6999969482422,153.6999969482422,23333691
2025-09-04,152.2899932861328,162.14999389648438,151.52000427246094,161.50999450683594,10144348
2025-09-05,150.11000061035156,152.99000549316406,149.47999572753906,152.88999938964844,4553483
2025-09-08,149.2100067138672,151.13999938964844,148.50999450683594,150.49000549316406,3545942
2025-09-09,148.5399932861328,149.99000549316406,148.2100067138672,149.9499969482422,2583143
2025-09-10,148.00999450683594,149.94000244140625,147.8000030517578,149.3000030517578,2969890
2025-09-11,145.69000244140625,148.39999389648438,145.30999755859375,148.0,5640167
2025-09-12,148.72000122070312,149.3000030517578,145.89999389648438,146.2899932861328,3893758
2025-09-15,150.2899932861328,153.4499969482422,149.7100067138672,151.9499969482422,5357153
2025-09-16,148.7100067138672,151.64999389648438,148.0500030517578,151.4499969482422,2740161
2025-09-17,147.77000427246094,152.89999389648438,147.3300018310547,149.44000244140625,4924836
2025-09-18,151.2100067138672,151.85000610351562,147.5,148.5,5541105
2025-09-19,149.27000427246094,151.74000549316406,149.0500030517578,151.74000549316406,2531658
2025-09-22,149.44000244140625,151.39999389648438,149.02000427246094,149.50999450683594,3324026
2025-09-23,147.17999267578125,150.08999633789062,146.6999969482422,149.44000244140625,2670876
2025-09-24,146.44000244140625,148.3800048828125,146.1999969482422,147.17999267578125,1987230
2025-09-25,143.85000610351562,147.1999969482422,143.25,146.49000549316406,2668528
2025-09-26,141.36000061035156,144.0,139.7899932861328,143.85000610351562,3093693
2025-09-29,140.27000427246094,142.75999450683594,140.00999450683594,141.0,1774082
2025-09-30,137.88999938964844,141.1999969482422,137.4499969482422,140.75,2064210
2025-10-01,138.4600067138672,139.1999969482422,135.89999389648438,137.57000732421875,3018045
2025-10-03,138.86000061035156,139.39999389648438,137.7899932861328,138.8000030517578,1601643
2025-10-06,140.86000061035156,142.63999938964844,139.50999450683594,141.10000610351562,3324094
2025-10-07,139.74000549316406,141.1699981689453,139.25999450683594,140.86000061035156,1136102
2025-10-08,138.25999450683594,140.9499969482422,137.89999389648438,139.74000549316406,1764496
2025-10-09,137.97999572753906,139.0399932861328,137.1199951171875,138.50999450683594,1331463
2025-10-10,140.67999267578125,143.39999389648438,137.60000610351562,137.97999572753906,3534213
2025-10-13,139.3300018310547,140.77999877929688,139.00999450683594,139.5,952194
2025-10-14,135.2100067138672,139.57000732421875,134.75,138.89999389648438,2227068
2025-10-15,138.0500030517578,138.49000549316406,134.86000061035156,135.25999450683594,1220864
2025-10-16,137.36000061035156,139.25,137.07000732421875,138.27000427246094,691589
2025-10-17,136.4499969482422,138.22999572753906,135.4499969482422,137.3300018310547,1309845
2025-10-20,137.02000427246094,137.50999450683594,134.75,136.1999969482422,1803493
2025-10-21,138.2899932861328,139.3300018310547,137.49000549316406,137.49000549316406,508815
2025-10-23,135.47999572753906,138.72999572753906,135.25999450683594,138.72999572753906,1195926
2025-10-24,135.27000427246094,136.86000061035156,133.72000122070312,135.5,2036993
2025-10-27,136.58999633789062,137.6999969482422,135.27000427246094,135.8000030517578,1802416
2025-10-28,135.49000549316406,136.97999572753906,134.5800018310547,136.58999633789062,834282
2025-10-29,136.72000122070312,137.60000610351562,135.3699951171875,136.60000610351562,1371359
2025-10-30,135.8300018310547,137.2899932861328,135.47999572753906,136.38999938964844,1650216
2025-10-31,136.44000244140625,137.0,135.5500030517578,135.9499969482422,889077
2025-11-03,135.6300048828125,136.8300018310547,135.36000061035156,135.99000549316406,672356
2025-11-04,134.97999572753906,136.44000244140625,134.75,135.5,838205
2025-11-05,134.97999572753906,134.97999572753906,134.97999572753906,134.97999572753906,0
2025-11-06,128.39999389648438,134.89999389648438,128.0,134.8000030517578,2485520
2025-11-07,127.66999816894531,128.6999969482422,125.06999969482422,127.25,2170039
2025-11-10,125.44000244140625,133.0,124.5,131.5,5870300
2025-11-11,122.54000091552734,126.5,122.11000061035156,126.5,3418122
2025-11-12,122.2300033569336,123.5999984741211,122.0,122.9000015258789,2260663
2025-11-13,128.75,130.25999450683594,122.05000305175781,122.23999786376953,8225693
2025-11-14,126.37999725341797,128.22999572753906,125.80000305175781,127.13999938964844,1600964
2025-11-17,127.91000366210938,129.10000610351562,124.75,127.04000091552734,2659153
2025-11-18,126.27999877929688,128.08999633789062,126.0,128.0,905043
2025-11-19,127.36000061035156,127.94999694824219,125.55000305175781,126.0,1154582
2025-11-20,126.1500015258789,128.39999389648438,125.88999938964844,127.4000015258789,876478
2025-11-21,124.4000015258789,126.0,123.68000030517578,125.0999984741211,1757637
2025-11-24,118.2300033569336,124.5,117.9000015258789,124.48999786376953,5723572
2025-11-25,116.16999816894531,118.91999816894531,115.6500015258789,118.48999786376953,2504198
2025-11-26,115.93000030517578,118.98999786376953,115.51000213623047,117.4000015258789,3148118
2025-11-27,116.86000061035156,118.2300033569336,115.94999694824219,116.26000213623047,3957764
2025-11-28,114.73999786376953,118.5,114.51000213623047,118.5,1718435
2025-12-01,114.75,117.0199966430664,114.75,114.80000305175781,973122
